"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-09",,,,,"0.22",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-10",,,,,"0.01",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-11",,,,,"0.37",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-15",,,,,"0.39",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-16",,,,,"1.74",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-17",,,,,"0.61",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-20",,,,,"0.26",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-28",,,,,"0.27",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-29",,,,,"0.31",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-06-30",,,,,"1.48",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-07-01",,,,,"0.13",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-07-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-07-03",,,,,"0.03",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-07-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-07-05",,,,,"0.03",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-07-28","   23",",,N","6.83",",,N",,,,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-07-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-07-31",,,,,"0.20",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-04",,,,,"0.08",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-05",,,,,"0.49",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-06",,,,,"0.42",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-08",,,,,"0.73",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-09",,,,,"0.03",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-10",,,,,"0.16",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-11",,,,,"0.15",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-15",,,,,"0.03",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-22",,,,,"0.09",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-23",,,,,"0.80",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-24",,,,,"0.79",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-25",,,,,"0.88",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-28",,,,,"0.44",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-29",,,,,"3.35",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-08-31","    2",",,N","0.75",",,N",,,,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-01",,,,,"0.60",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-02",,,,,"0.21",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-03",,,,,"0.08",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-08",,,,,"1.03",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-09",,,,,"1.71",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-10",,,,,"3.17",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-11",,,,,"0.04",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-14",,,,,"0.17",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-24",,,,,"0.04",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-26",,,,,"2.13",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-27",,,,,"1.11",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-28",,,,,"0.66",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-29",,,,,"0.58",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-09-30",,,,,"0.28",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-01",,,,,"0.08",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-03",,,,,"0.24",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-04",,,,,"0.07",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-05",,,,,"0.05",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-06",,,,,"0.15",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-12","    6",",,N","1.95",",,N",,,,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-20",,,,,"0.53",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-27",,,,,"1.51",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-28",,,,,"0.03",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-10-31",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-08",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-11-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-07",,,,,"0.07",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-08",,,,,"0.94",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-19",,,,,"0.02",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-30",,,,,"0.05",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2025-12-31",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-04",,,,,"0.49",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-05",,,,,"0.03",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-08",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-12",,,,,"0.03",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-15",,,,,"0.14",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-19",,,,,"0.10",",,N",,
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0050","PALM COAST 2.4 SW, FL US","29.54405","-81.2398","19.8","2026-01-21",,,,,"0.00",",,N","0.0",",,N"
